Date,Close/Last,Open,High,Low,RSI
2018-03-13,2765.31,2792.31,2801.9,2758.68,60.58928571428567
2018-03-14,2749.48,2774.06,2777.11,2744.38,70.25208344117203
2018-03-15,2747.33,2754.27,2763.03,2741.47,61.29398971925664
2018-03-16,2752.01,2750.57,2761.85,2749.97,61.92259068365268
2018-03-19,2712.92,2741.38,2741.38,2694.59,66.93548387096786
2018-03-20,2716.94,2715.05,2724.22,2710.05,66.63115732060692
2018-03-21,2711.93,2714.99,2739.14,2709.79,70.55018615320981
2018-03-22,2643.69,2691.36,2695.68,2641.59,77.27927430970564
2018-03-23,2588.26,2646.71,2657.67,2585.89,63.15151202394476
2018-03-26,2658.55,2619.35,2661.36,2601.81,55.41003578771038
2018-03-27,2612.62,2667.57,2674.78,2596.12,56.29883693942279
2018-03-28,2605.0,2611.3,2632.65,2593.06,52.514921399949536
2018-03-29,2640.87,2614.41,2659.07,2609.72,51.45940305884293
2018-04-02,2581.88,2633.45,2638.3,2553.8,56.97844560751863
2018-04-03,2614.45,2592.17,2619.14,2575.49,60.35010373443988
2018-04-04,2644.69,2584.04,2649.86,2573.61,55.132791584733084
2018-04-05,2662.84,2657.36,2672.08,2649.58,59.469988457098864
2018-04-06,2604.47,2645.82,2656.88,2586.27,57.17769782435462
2018-04-09,2613.16,2617.18,2653.55,2610.79,55.9097011585699
2018-04-10,2656.87,2638.41,2665.45,2635.78,57.356866328419855
2018-04-11,2642.19,2643.89,2661.43,2639.25,54.049852308649015
2018-04-12,2663.99,2653.83,2674.72,2653.83,45.0210813492064
2018-04-13,2656.3,2676.9,2680.26,2645.05,58.80591357088698
2018-04-16,2677.84,2670.1,2686.49,2665.16,69.07889369339952
2018-04-17,2706.39,2692.74,2713.34,2692.05,75.91969317470245
2018-04-18,2708.64,2710.11,2717.49,2703.63,74.0697172881622
2018-04-19,2693.13,2701.16,2702.84,2681.9,80.59021664242518
2018-04-20,2670.14,2692.56,2693.94,2660.61,83.34756337843164
2018-04-23,2670.29,2675.4,2682.86,2657.99,65.89974293059129
2018-04-24,2634.56,2680.8,2683.55,2617.32,74.37710804047447
2018-04-25,2639.4,2634.92,2645.3,2612.67,67.06685913459845
2018-04-26,2666.94,2651.65,2676.48,2647.16,67.12357729306896
2018-04-27,2669.91,2675.47,2677.35,2659.01,63.99073716711702
2018-04-30,2648.05,2675.05,2682.92,2648.04,61.90592846643805
2018-05-01,2654.8,2643.64,2655.27,2625.41,63.95595904964273
2018-05-02,2635.67,2654.24,2660.87,2631.7,61.936164600369274
2018-05-03,2629.73,2628.08,2637.14,2594.62,60.57377049180324
2018-05-04,2663.42,2621.45,2670.93,2615.32,57.45842843169216
2018-05-07,2672.63,2669.36,2683.35,2664.7,59.50339476236665
2018-05-08,2671.92,2670.26,2676.34,2655.2,57.13806720810669
2018-05-09,2697.79,2678.12,2701.27,2674.14,54.498714652956316
2018-05-10,2723.07,2705.02,2726.11,2704.54,40.42120256384163
2018-05-11,2727.72,2722.7,2732.86,2717.45,57.264542936288045
2018-05-14,2730.13,2733.37,2742.1,2725.47,59.396405561207324
2018-05-15,2711.45,2718.59,2718.59,2701.91,72.07370487841762
2018-05-16,2722.46,2712.62,2727.76,2712.17,71.87829492393446
2018-05-17,2720.13,2719.71,2731.96,2711.36,77.54120052929171
2018-05-18,2712.97,2717.35,2719.5,2709.18,74.82326677415378
2018-05-21,2733.01,2725.95,2739.19,2725.7,78.06235478467622
2018-05-22,2724.44,2738.34,2742.24,2721.88,76.23344414542798
2018-05-23,2733.29,2713.98,2733.33,2709.54,64.09936226196336
2018-05-24,2727.76,2730.94,2731.97,2707.38,62.10785584651287
2018-05-25,2721.33,2723.6,2727.36,2714.99,65.70992844015181
2018-05-29,2689.86,2705.11,2710.67,2676.81,75.02069536423839
2018-05-30,2724.01,2702.43,2729.34,2702.43,56.69616519174035
2018-05-31,2705.27,2720.98,2722.5,2700.68,51.92553296001564
2018-06-01,2734.62,2718.7,2736.93,2718.7,46.46061147065385
2018-06-04,2746.87,2741.67,2749.16,2740.54,49.40635610198442
2018-06-05,2748.8,2748.46,2752.61,2739.51,52.05252218402749
2018-06-06,2772.35,2753.25,2772.39,2748.46,53.27588648178492
2018-06-07,2770.37,2774.84,2779.9,2760.16,46.17606716821147
2018-06-08,2779.03,2765.84,2779.39,2763.59,47.74728755031567
2018-06-11,2782.0,2780.18,2790.21,2780.17,39.9437293971907
2018-06-12,2786.85,2785.6,2789.8,2778.78,44.37968359700248
2018-06-13,2775.63,2787.94,2791.47,2774.65,47.45597081369843
2018-06-14,2782.49,2783.21,2789.06,2776.52,48.47281680456053
2018-06-15,2779.66,2777.78,2782.81,2761.73,41.475826972010175
2018-06-18,2773.75,2765.79,2774.99,2757.12,40.83940304589219
2018-06-19,2762.59,2752.01,2765.05,2743.19,46.883405449655065
2018-06-20,2767.32,2769.73,2774.86,2763.91,57.77041750196119
2018-06-21,2749.76,2769.28,2769.28,2744.39,60.55917646342201
2018-06-22,2754.88,2760.79,2764.17,2752.68,52.526832931751976
2018-06-25,2717.07,2742.94,2742.94,2698.67,49.52925912372336
2018-06-26,2723.06,2722.12,2732.91,2715.6,55.82377263991611
2018-06-27,2699.63,2728.45,2746.09,2699.38,57.68316533774626
2018-06-28,2716.31,2698.69,2724.34,2691.99,57.95012856544876
2018-06-29,2718.37,2727.13,2743.26,2718.03,63.553792176279515
2018-07-02,2726.71,2704.95,2727.26,2698.95,63.94862313904825
2018-07-03,2713.22,2733.27,2736.58,2711.16,66.57970744433047
2018-07-05,2736.61,2724.19,2737.83,2716.02,67.37694894527647
2018-07-06,2759.82,2737.68,2764.41,2733.52,65.79939435139966
2018-07-09,2784.17,2768.51,2784.65,2768.51,67.10553689779158
2018-07-10,2793.84,2788.56,2795.58,2786.24,79.06147647894245
2018-07-11,2774.02,2779.82,2785.91,2770.77,77.48620936827975
2018-07-12,2798.29,2783.14,2799.22,2781.53,81.49398538136279
2018-07-13,2801.31,2796.93,2804.53,2791.69,86.83337407886
2018-07-16,2798.43,2801.43,2803.71,2793.39,88.78977103776384
2018-07-17,2809.55,2789.34,2814.19,2789.24,87.87469445516524
2018-07-18,2815.62,2811.35,2816.76,2805.89,86.63474648825188
2018-07-19,2804.49,2809.37,2812.05,2799.77,78.23649951783986
2018-07-20,2801.83,2804.55,2809.7,2800.01,80.08200379337279
2018-07-23,2806.98,2799.17,2808.61,2795.14,77.59453302961276
2018-07-24,2820.4,2820.68,2829.99,2811.12,64.27473090722708
2018-07-25,2846.07,2817.73,2848.03,2817.73,64.78768379909066
2018-07-26,2837.44,2835.49,2845.57,2835.26,64.4006871943967
2018-07-27,2818.82,2842.35,2843.17,2808.34,61.06212598652826
2018-07-30,2802.6,2819.0,2821.74,2798.11,55.537582939953076
2018-07-31,2816.29,2809.73,2824.46,2808.06,59.075717063685005
2018-08-01,2813.36,2821.17,2825.83,2805.85,64.06824533019562
2018-08-02,2827.22,2800.48,2829.91,2796.34,69.61007706290482
2018-08-03,2840.35,2829.62,2840.38,2827.37,59.76138201987517
2018-08-06,2850.4,2840.29,2853.29,2835.98,65.11208515967436
2018-08-07,2858.45,2855.92,2863.43,2855.92,60.579791200596574
2018-08-08,2857.7,2856.79,2862.44,2853.09,57.81771273519862
2018-08-09,2853.58,2857.19,2862.48,2851.98,51.2432217960587
2018-08-10,2833.28,2839.64,2842.2,2825.81,59.62322637784378
2018-08-13,2821.93,2835.46,2843.4,2819.88,64.43469591226315
2018-08-14,2839.96,2827.88,2843.11,2826.58,53.17991060766318
2018-08-15,2818.37,2827.95,2827.95,2802.49,57.016714475729565
2018-08-16,2840.69,2831.44,2850.49,2831.44,55.53971621800824
2018-08-17,2850.13,2838.32,2855.63,2833.73,52.59178064782603
2018-08-20,2857.05,2853.93,2859.76,2850.62,48.72865720707123
2018-08-21,2862.96,2861.51,2873.23,2861.32,45.26524457396522
2018-08-22,2861.82,2860.99,2867.54,2856.05,39.649782276973454
2018-08-23,2856.98,2860.29,2868.78,2854.03,41.05157698013604
2018-08-24,2874.69,2862.35,2876.16,2862.35,34.06176591021742
2018-08-27,2896.74,2884.69,2898.25,2884.69,39.24772217716926
2018-08-28,2897.52,2901.45,2903.77,2893.5,44.468165603718504
2018-08-29,2914.04,2900.62,2916.5,2898.4,47.99195030186368
2018-08-30,2901.13,2908.94,2912.46,2895.22,36.53189066059226
2018-08-31,2901.52,2898.37,2906.32,2891.73,42.370258403512615
2018-09-04,2896.72,2896.96,2900.18,2885.13,71.326229067789
2018-09-05,2888.6,2891.59,2894.21,2876.92,65.03221579119798
2018-09-06,2878.05,2888.64,2892.05,2867.29,72.24341192787793
2018-09-07,2871.68,2868.26,2883.81,2864.12,86.99496405643336
2018-09-10,2877.13,2881.39,2886.93,2875.94,69.41504861814046
2018-09-11,2887.89,2871.57,2892.52,2866.78,76.14840989399288
2018-09-12,2888.92,2888.29,2894.65,2879.2,59.36773173760869
2018-09-13,2904.18,2896.85,2906.76,2896.39,58.90220678839472
2018-09-14,2904.98,2906.38,2908.3,2895.77,58.47800991421264
2018-09-17,2888.8,2903.83,2904.65,2886.16,56.35615028306739
2018-09-18,2904.31,2890.74,2911.17,2890.43,56.64562628704447
2018-09-19,2907.95,2906.6,2912.36,2903.82,61.77776880526505
2018-09-20,2930.75,2919.73,2934.8,2919.73,61.923819483549146
2018-09-21,2929.67,2936.76,2940.91,2927.11,57.47880025125624
2018-09-24,2919.37,2921.83,2923.79,2912.63,52.10817761370469
2018-09-25,2915.56,2921.75,2923.95,2913.7,52.579267290947904
2018-09-26,2905.97,2916.98,2931.15,2903.28,47.04762778325576
2018-09-27,2914.0,2911.65,2927.22,2909.27,36.24794541017088
2018-09-28,2913.98,2910.03,2920.53,2907.5,47.65094906810962
2018-10-01,2924.59,2926.29,2937.06,2917.91,50.35701680558197
2018-10-02,2923.43,2923.8,2931.42,2919.37,71.1101939744118
2018-10-03,2925.51,2931.69,2939.86,2921.36,74.85460913151041
2018-10-04,2901.61,2919.35,2919.78,2883.92,62.10454700079368
2018-10-05,2885.57,2902.54,2909.64,2869.29,66.57082614529426
2018-10-08,2884.43,2877.53,2889.45,2862.08,66.91329918421552
2018-10-09,2880.34,2882.51,2894.83,2874.27,59.79651610914132
2018-10-10,2785.68,2873.9,2874.02,2784.86,59.99877296849596
2018-10-11,2728.37,2776.87,2795.14,2710.51,66.92542101042497
2018-10-12,2767.13,2770.54,2775.77,2729.44,70.4163890739507
2018-10-15,2750.79,2763.83,2775.99,2749.03,67.75843053373887
2018-10-16,2809.92,2767.05,2813.46,2766.91,64.44957067794445
2018-10-17,2809.21,2811.67,2816.94,2781.81,67.02652272424362
2018-10-18,2768.78,2802.0,2806.04,2755.18,67.07260264856589
2018-10-19,2767.78,2775.66,2797.77,2760.27,60.642698059179125
2018-10-22,2755.88,2773.94,2778.94,2749.22,64.31173140033903
2018-10-23,2740.69,2721.03,2753.59,2691.43,56.96311552143793
2018-10-24,2656.1,2737.87,2742.59,2651.89,70.33800342164888
2018-10-25,2705.57,2674.88,2722.7,2667.84,65.0335093419983
2018-10-26,2658.69,2667.86,2692.38,2628.16,55.59871719589863
2018-10-29,2641.25,2682.65,2706.85,2603.54,59.71525787965617
2018-10-30,2682.63,2640.68,2685.43,2635.34,50.99384522248008
2018-10-31,2711.74,2705.6,2736.69,2705.6,55.352300409063844
2018-11-01,2740.37,2717.58,2741.67,2708.85,54.2029386025517
2018-11-02,2723.06,2745.45,2756.55,2700.44,57.515855747419124
2018-11-05,2738.31,2726.37,2744.27,2717.94,68.11091854419398
2018-11-06,2755.45,2738.4,2756.82,2737.08,67.10028862961906
2018-11-07,2813.89,2774.13,2815.15,2774.13,65.32264975576308
2018-11-08,2806.83,2806.38,2814.75,2794.99,62.728406208349455
2018-11-09,2781.01,2794.1,2794.1,2764.24,64.36616244656358
2018-11-12,2726.22,2773.93,2775.99,2722.0,71.4100905562743
2018-11-13,2722.18,2730.05,2754.6,2714.98,66.14491668226927
2018-11-14,2701.58,2737.9,2746.8,2685.75,68.99895083390624
2018-11-15,2730.2,2693.52,2735.38,2670.75,66.05707952341366
2018-11-16,2736.27,2718.54,2746.75,2712.16,60.99523342686189
2018-11-19,2690.73,2730.74,2733.16,2681.09,67.24675403286825
2018-11-20,2641.89,2654.6,2669.44,2631.52,68.73609706774518
2018-11-21,2649.93,2657.74,2670.73,2649.82,62.6940001580987
2018-11-23,2632.56,2633.36,2647.55,2631.09,64.61207758448315
2018-11-26,2673.45,2649.97,2674.35,2649.97,59.76443456057993
2018-11-27,2682.17,2663.75,2682.53,2655.89,66.5877448078854
2018-11-28,2743.79,2691.45,2744.0,2684.38,65.64797311489195
2018-11-29,2737.76,2736.97,2753.75,2722.94,71.70967814896079
2018-11-30,2760.17,2737.76,2760.88,2732.76,72.73341617073234
2018-12-03,2790.37,2790.5,2800.18,2773.38,74.85626985084238
2018-12-04,2700.06,2782.43,2785.93,2697.18,80.37630743460403
2018-12-06,2695.95,2663.51,2696.15,2621.53,73.88225698821094
2018-12-07,2633.08,2691.26,2708.54,2623.14,81.52825900674354
2018-12-10,2637.72,2630.86,2647.51,2583.23,68.48174748470487
2018-12-11,2636.78,2664.44,2674.35,2621.3,65.15585398768975
2018-12-12,2651.07,2658.23,2685.44,2650.26,55.739701875300575
2018-12-13,2650.54,2658.7,2670.19,2637.27,59.92835124552198
2018-12-14,2599.95,2629.68,2635.07,2593.84,59.30450968779088
2018-12-17,2545.94,2590.75,2601.13,2530.54,59.04572564612328
2018-12-18,2546.16,2559.9,2573.99,2528.71,57.25539846662448
2018-12-19,2506.96,2547.05,2585.29,2488.96,52.13270142180094
2018-12-20,2467.42,2496.77,2509.63,2441.18,46.42485932403855
2018-12-21,2416.62,2465.38,2504.41,2408.55,37.76409711001571
2018-12-24,2351.1,2400.56,2410.34,2351.1,27.75854083500576
2018-12-26,2467.7,2363.12,2467.76,2346.58,19.654586376372166
2018-12-27,2488.83,2442.5,2489.1,2397.94,31.53903970289143
2018-12-28,2485.74,2498.77,2520.27,2472.89,30.183957797916918
2018-12-31,2506.85,2498.94,2509.24,2482.82,45.905325780649555
2019-01-02,2510.03,2476.96,2519.49,2467.47,55.00851021225471
2019-01-03,2447.89,2491.92,2493.14,2443.96,57.414180469199
2019-01-04,2531.94,2474.33,2538.07,2474.33,62.184795972811834
2019-01-07,2549.69,2535.61,2566.16,2524.56,56.14590347923679
2019-01-08,2574.41,2568.11,2579.82,2547.56,58.790099618203364
2019-01-09,2584.96,2580.0,2595.32,2568.89,59.78975314192736
2019-01-10,2596.64,2573.51,2597.82,2562.02,65.50632169078838
2019-01-11,2596.26,2588.11,2596.27,2577.4,69.2993444402689
2019-01-14,2582.61,2580.31,2589.32,2570.41,73.03242502664025
2019-01-15,2610.3,2585.1,2613.08,2585.1,76.86011759420228
2019-01-16,2616.1,2614.75,2625.76,2612.68,69.23753717292222
2019-01-17,2635.96,2609.28,2645.06,2606.36,67.96466987960636
2019-01-18,2670.71,2651.27,2675.47,2647.58,61.498320754035596
2019-01-22,2632.9,2657.88,2657.88,2617.27,55.535657292811756
2019-01-23,2638.7,2643.48,2653.19,2612.86,47.70207506180239
2019-01-24,2642.33,2638.84,2647.2,2627.01,50.74005458276065
2019-01-25,2664.76,2657.44,2672.38,2657.33,46.18029861141342
2019-01-28,2643.85,2644.97,2644.97,2624.06,54.24021121212771
2019-01-29,2640.0,2644.89,2650.93,2631.05,52.624269811528706
2019-01-30,2681.05,2653.62,2690.44,2648.34,43.466628249192176
2019-01-31,2704.1,2685.49,2708.95,2678.65,51.84026225599759
2019-02-01,2706.53,2702.32,2716.66,2696.88,38.900597726566
2019-02-04,2724.87,2706.49,2724.99,2698.75,31.221964005836895
2019-02-05,2737.7,2728.34,2738.98,2724.03,24.38021454112038
2019-02-06,2731.61,2735.05,2738.08,2724.15,33.68123202523425
2019-02-07,2706.05,2717.53,2719.32,2687.26,32.8327356437039
2019-02-08,2707.88,2692.36,2708.07,2681.83,34.49149475208104
2019-02-11,2709.8,2712.4,2718.05,2703.79,39.26033210953552
2019-02-12,2744.73,2722.61,2748.19,2722.61,41.837092029696024
2019-02-13,2753.03,2750.3,2761.85,2748.63,46.40825035561877
2019-02-14,2745.73,2743.5,2757.9,2731.23,45.921052631578924
2019-02-15,2775.6,2760.24,2775.66,2760.24,45.12873862158648
2019-02-19,2779.76,2769.28,2787.33,2767.29,46.05195867853123
2019-02-20,2784.7,2779.05,2789.88,2774.06,52.242748972112146
2019-02-21,2774.88,2780.24,2781.58,2764.55,44.03074260281876
2019-02-22,2792.67,2780.67,2794.2,2779.11,55.64963943817685
2019-02-25,2796.11,2804.35,2813.49,2794.99,60.844788011503006
2019-02-26,2793.9,2792.36,2803.12,2789.47,90.85608478115259
2019-02-27,2792.38,2787.5,2795.76,2775.13,85.41343919442275
2019-02-28,2784.49,2788.11,2793.73,2782.51,86.71985190409008
2019-03-01,2803.69,2798.22,2808.02,2787.38,79.99268173686781
2019-03-04,2792.81,2814.37,2816.88,2767.66,78.76041262031161
2019-03-05,2789.65,2794.41,2796.44,2782.97,78.41571998771876
2019-03-06,2771.45,2790.27,2790.27,2768.69,77.03364913426982
2019-03-07,2748.93,2766.53,2767.25,2739.09,77.95152112549845
2019-03-08,2743.07,2730.79,2744.13,2722.27,75.51375827237892
2019-03-11,2783.3,2747.61,2784.0,2747.61,76.87608665006346
2019-03-12,2791.52,2787.34,2798.32,2786.73,78.32635983263599
2019-03-13,2810.92,2799.78,2821.24,2799.78,79.27253276277081
2019-03-14,2808.48,2810.38,2815.0,2803.46,81.87487819138568
2019-03-15,2822.48,2810.79,2830.73,2810.79,74.86027274759674
2019-03-18,2832.94,2822.61,2835.41,2821.99,77.05946909938953
2019-03-19,2832.57,2840.76,2852.42,2823.27,73.7438051790345
2019-03-20,2824.23,2831.34,2843.54,2812.43,59.66352759810989
2019-03-21,2854.88,2819.72,2860.31,2817.38,67.76771260290012
2019-03-22,2800.71,2844.52,2846.16,2800.47,67.34822051639918
2019-03-25,2798.36,2796.01,2809.79,2785.02,69.96694374017137
2019-03-26,2818.46,2812.66,2829.87,2803.99,68.73997862105824
2019-03-27,2805.37,2819.72,2825.56,2787.72,63.82787367255877
2019-03-28,2815.44,2809.4,2819.71,2798.77,65.85246383437291
2019-03-29,2834.4,2828.27,2836.03,2819.23,67.82857494462223
2019-04-01,2867.19,2848.63,2869.4,2848.63,59.27082070554006
2019-04-02,2867.24,2868.24,2872.9,2858.75,65.16693753029398
2019-04-03,2873.4,2876.09,2885.25,2865.17,57.37934392307227
2019-04-04,2879.39,2873.99,2881.28,2867.14,64.15866614500254
2019-04-05,2892.74,2884.16,2893.24,2882.99,55.236373180903556
2019-04-08,2895.77,2888.46,2895.95,2880.78,64.17854362938508
2019-04-09,2878.2,2886.58,2886.88,2873.33,73.12045270816498
2019-04-10,2888.21,2881.37,2889.71,2879.13,72.87375076483795
2019-04-11,2888.32,2891.92,2893.42,2881.99,75.8056133056134
2019-04-12,2907.41,2900.86,2910.54,2898.37,76.83388076042607
2019-04-15,2905.58,2908.32,2909.6,2896.48,64.09943734890788
2019-04-16,2907.06,2912.26,2916.06,2900.71,67.98742523526653
2019-04-17,2900.45,2916.04,2918.0,2895.45,56.112146772734825
2019-04-18,2905.03,2904.81,2908.4,2891.9,53.641893472666275
2019-04-22,2907.97,2898.78,2909.51,2896.35,58.674138547752506
2019-04-23,2933.68,2909.99,2936.31,2908.53,53.76258122706681
2019-04-24,2927.25,2934.0,2936.83,2926.05,55.982534602259506
2019-04-25,2926.17,2928.99,2933.1,2912.84,52.244666463068846
2019-04-26,2939.88,2925.81,2939.88,2917.56,61.73133956903162
2019-04-29,2943.03,2940.58,2949.52,2939.35,59.68890636605934
2019-04-30,2945.83,2937.14,2948.22,2924.11,61.78127589063794
2019-05-01,2923.73,2952.33,2954.13,2923.36,43.14404749187359
2019-05-02,2917.52,2922.16,2931.68,2900.5,37.68992099286697
2019-05-03,2945.64,2929.21,2947.85,2929.21,31.581117635416035
2019-05-06,2932.47,2908.89,2937.32,2898.21,40.336473518937645
2019-05-07,2884.05,2913.03,2913.03,2862.6,44.983661716652115
2019-05-08,2879.42,2879.61,2897.96,2873.28,50.768612845510646
2019-05-09,2870.72,2859.84,2875.97,2836.4,53.21326948435005
2019-05-10,2881.4,2863.1,2891.31,2825.39,53.613266131113114
2019-05-13,2811.87,2840.19,2840.19,2801.43,56.17491089281059
2019-05-14,2834.41,2820.12,2852.54,2820.12,57.12390283731372
2019-05-15,2850.96,2820.38,2858.68,2815.08,57.59909438622366
2019-05-16,2876.32,2855.8,2892.15,2855.8,56.57192045534398
2019-05-17,2859.53,2858.6,2885.48,2854.23,57.3981526159785
2019-05-20,2840.23,2841.94,2853.86,2831.29,54.88950931552341
2019-05-21,2864.36,2854.02,2868.88,2854.02,78.52350745294592
2019-05-22,2856.27,2856.06,2865.47,2851.11,84.27055702917771
2019-05-23,2822.24,2836.7,2836.7,2805.49,83.11611092612856
2019-05-24,2826.06,2832.41,2841.36,2820.19,84.96643442536163
2019-05-28,2802.39,2830.03,2840.51,2801.58,82.33332503795141
2019-05-29,2783.02,2790.25,2792.03,2766.06,85.73181378447893
2019-05-30,2788.86,2786.94,2799.0,2776.74,74.39335000463097
2019-05-31,2752.06,2766.15,2768.98,2750.52,63.42748238720314
2019-06-03,2744.45,2751.53,2763.07,2728.81,62.55344339932906
2019-06-04,2803.27,2762.64,2804.49,2762.64,65.15343181261733
2019-06-05,2826.15,2818.09,2827.28,2800.92,68.17169741911752
2019-06-06,2843.49,2828.51,2852.1,2822.45,62.529716549832365
2019-06-07,2873.34,2852.87,2884.97,2852.87,61.70332066537912
2019-06-10,2886.73,2885.83,2904.77,2885.51,62.10390037400849
2019-06-11,2885.72,2903.27,2910.61,2878.53,55.42696794072338
2019-06-12,2879.84,2882.73,2888.57,2874.68,48.41783634106749
2019-06-13,2891.64,2886.24,2895.24,2881.99,57.957102672292535
2019-06-14,2886.98,2886.82,2894.45,2879.62,48.5030789175174
2019-06-17,2889.67,2889.75,2897.27,2887.3,51.50318568539927
2019-06-18,2917.75,2906.71,2930.79,2905.44,52.091734820789185
2019-06-19,2926.46,2920.55,2931.74,2911.43,57.34467378902602
2019-06-20,2954.18,2949.6,2958.06,2931.5,69.99174576970698
2019-06-21,2950.46,2952.71,2964.15,2946.87,59.34323964393357
2019-06-24,2945.35,2951.42,2954.92,2944.05,50.578059881074864
2019-06-25,2917.38,2945.78,2946.52,2916.01,53.96858910850887
2019-06-26,2913.78,2926.07,2932.59,2912.99,56.95234359678367
2019-06-27,2924.92,2919.66,2929.3,2918.57,49.74417457773393
2019-06-28,2941.76,2932.94,2943.98,2929.05,54.7887089618456
2019-07-01,2964.33,2971.41,2977.93,2952.22,59.18083114938223
2019-07-02,2973.01,2964.66,2973.21,2955.92,63.92558522284759
2019-07-03,2995.82,2978.08,2995.84,2977.96,64.67566478646253
2019-07-05,2990.41,2984.25,2994.03,2967.97,65.69854123425033
2019-07-08,2975.95,2979.77,2980.76,2970.09,71.29173140207725
2019-07-09,2979.63,2965.52,2981.9,2963.44,66.58422508999195
2019-07-10,2993.07,2989.3,3002.98,2984.62,68.86178768514164
2019-07-11,2999.91,2999.62,3002.33,2988.8,58.2326619500092
2019-07-12,3013.77,3003.36,3013.92,3001.87,61.185296494882905
2019-07-15,3014.3,3017.8,3017.8,3008.77,68.2573091722301
2019-07-16,3004.04,3012.13,3015.02,3001.15,59.153164830416934
2019-07-17,2984.42,3005.1,3005.26,2984.25,64.46265458782844
2019-07-18,2995.11,2978.87,2998.28,2973.09,69.3624047006264
2019-07-19,2976.61,3004.26,3006.02,2975.86,72.69099251179499
2019-07-22,2985.03,2981.93,2990.71,2976.65,70.29753532918089
2019-07-23,3005.47,2994.74,3005.9,2988.56,63.52502958438897
2019-07-24,3019.56,2998.77,3019.59,2996.82,61.07405304153987
2019-07-25,3003.67,3016.26,3016.31,2997.24,55.146366662840066
2019-07-26,3025.86,3013.25,3027.98,3012.59,54.02140144977563
2019-07-29,3020.97,3024.47,3025.61,3014.3,44.103707119616736
2019-07-30,3013.18,3007.66,3017.19,3000.94,49.70783149887628
2019-07-31,2980.38,3016.22,3017.4,2958.08,45.834373920667396
2019-08-01,2953.56,2980.32,3013.59,2945.23,43.548370810909056
2019-08-02,2932.05,2943.9,2945.5,2914.11,44.95158106172123
2019-08-05,2844.74,2898.07,2898.07,2822.12,42.107229160133556
2019-08-06,2881.77,2861.18,2884.4,2847.42,36.72524812394093
2019-08-07,2883.98,2858.65,2892.17,2825.71,34.07263990296019
2019-08-08,2938.09,2896.21,2938.72,2894.47,31.410931576929244
2019-08-09,2918.65,2930.51,2935.75,2900.15,31.118815547145857
2019-08-12,2883.09,2907.07,2907.58,2873.14,37.096369277408044
2019-08-13,2926.32,2880.72,2943.31,2877.05,36.3335530032009
2019-08-14,2840.6,2894.15,2894.15,2839.64,36.22204285432721
2019-08-15,2847.6,2846.2,2856.67,2825.51,31.44521678251739
2019-08-16,2888.68,2864.74,2893.63,2864.74,35.476081670418466
2019-08-19,2923.65,2913.48,2931.0,2913.48,24.089312381723985
2019-08-20,2900.51,2919.01,2923.63,2899.6,27.887394922692508
2019-08-21,2924.43,2922.04,2928.73,2917.91,30.630083488368527
2019-08-22,2922.95,2930.94,2939.08,2904.51,23.592470596204834
2019-08-23,2847.11,2911.07,2927.01,2834.97,28.87164129612553
2019-08-26,2878.38,2866.7,2879.27,2856.0,30.971642310368836
2019-08-27,2869.16,2893.14,2898.79,2860.59,34.77857413218399
2019-08-28,2887.94,2861.28,2890.03,2853.05,25.182083029861616
2019-08-29,2924.58,2910.37,2930.5,2905.67,29.30811050003159
2019-08-30,2926.46,2937.09,2940.43,2913.32,14.165371404447981
2019-09-03,2906.27,2909.01,2914.39,2891.85,14.343450044689646
2019-09-04,2937.78,2924.67,2938.84,2921.86,21.877254457384282
2019-09-05,2976.0,2960.6,2985.86,2960.6,29.513788098693723
2019-09-06,2978.71,2980.33,2985.03,2972.51,46.83992425697739
2019-09-09,2978.43,2988.43,2989.43,2969.39,70.33667959265033
2019-09-10,2979.39,2971.01,2979.39,2957.01,64.99882782410668
2019-09-11,3000.93,2981.41,3000.93,2975.31,69.05011320244657
2019-09-12,3009.57,3009.08,3020.74,3000.92,66.62189388851587
2019-09-13,3007.39,3012.21,3017.33,3002.9,72.33436937673815
2019-09-16,2997.96,2996.41,3002.19,2990.67,61.16947077746471
2019-09-17,3005.7,2995.67,3006.21,2993.73,57.172125695128116
2019-09-18,3006.73,3001.5,3007.83,2978.57,55.029056772463136
2019-09-19,3006.79,3010.36,3021.99,3003.16,54.43066644017896
2019-09-20,2992.07,3008.42,3016.37,2984.68,49.71717949477302
2019-09-23,2991.78,2983.5,2999.15,2982.23,54.35757047020251
2019-09-24,2966.6,3002.43,3007.98,2957.73,56.507281275083166
2019-09-25,2984.87,2968.35,2989.82,2952.86,52.27129734491004
2019-09-26,2977.62,2985.73,2987.28,2963.71,42.84984864510008
2019-09-27,2961.79,2985.47,2987.31,2945.53,42.720327521292525
2019-09-30,2976.74,2967.07,2983.85,2967.07,51.99305988077233
2019-10-01,2940.25,2983.69,2992.53,2938.7,54.308337214718215
2019-10-02,2887.61,2924.78,2924.78,2874.93,57.8370786516854
2019-10-03,2910.63,2885.38,2911.13,2855.94,49.41291151579599
2019-10-04,2952.01,2918.56,2953.74,2918.56,66.35902417961995
2019-10-07,2938.79,2944.23,2959.75,2935.68,68.9916390774928
2019-10-08,2893.06,2920.4,2925.47,2892.66,72.57432130626823
2019-10-09,2919.4,2911.1,2929.32,2907.41,73.68822016950762
2019-10-10,2938.13,2918.55,2948.46,2917.12,70.37104401600575
